t,dx,dy,dz,ax,ay,az
52.28,0.58223,-2.93914,-7.9668,2.59996,0.39999,-5.49991
52.3,0.56813,-2.90279,-7.82973,1.29998,-0.89999,-4.59993
52.32,0.55468,-2.86679,-7.69447,1.49998,-2.19997,-4.19993
52.34,0.54225,-2.83157,-7.56075,6.0999,-2.69996,-3.29995
52.36,0.5319,-2.79734,-7.42834,7.29988,-2.49996,-3.19995
52.38,0.52435,-2.76411,-7.29713,7.39988,-2.59996,-3.09995
52.4,0.51974,-2.73186,-7.16702,7.59988,-2.19997,-2.49996
52.42,0.5181,-2.70044,-7.03739,7.29988,-1.49998,2.49996
52.44,0.51938,-2.66959,-6.90734,7.09989,-0.69999,0.89999
52.46,0.52335,-2.63895,-6.77698,5.69991,0.59999,-2.09997
52.48,0.52954,-2.60798,-6.64719,3.79994,2.59996,-3.29995
52.5,0.53724,-2.5763,-6.51859,2.09997,1.09998,-3.99994
52.52,0.54571,-2.5442,-6.39144,-0.2,-0.79999,-4.09993
52.54,0.554,-2.51241,-6.26573,-3.29995,-2.69996,-2.99995
52.56,0.56094,-2.48138,-6.14118,-6.3999,-1.69997,-2.39996
52.58,0.56558,-2.45098,-6.01747,-6.79989,-0.39999,-1.39998
52.6,0.56769,-2.42069,-5.89425,-5.09992,1.29998,-0.59999
52.62,0.56754,-2.38993,-5.77116,-5.39991,2.19997,0.39999
52.64,0.56524,-2.35837,-5.64786,-5.39991,2.19997,1.19998
52.66,0.56073,-2.32589,-5.52397,-5.69991,2.29996,2.09997
52.68,0.55419,-2.29248,-5.39915,-3.29995,2.39996,3.09995
52.7,0.5464,-2.25796,-5.27315,0,3.69994,2.69996
52.72,0.53859,-2.22224,-5.1461,3.29995,2.09997,1.09998
52.74,0.53212,-2.1857,-5.01838,6.99989,0.1,0.89999
52.76,0.52832,-2.1491,-4.89018,9.59985,-1.89997,1.09998
52.78,0.52798,-2.11283,-4.76145,8.49986,0.2,1.39998
52.8,0.53107,-2.07638,-4.63206,7.99987,2.99995,1.79997
52.82,0.53727,-2.03912,-4.50185,6.79989,1.79997,2.29996
52.84,0.54637,-2.00106,-4.37062,7.49988,1.19998,2.99995
52.86,0.55839,-1.96256,-4.23803,7.69988,0.1,4.49993
52.88,0.57354,-1.92372,-4.10358,8.49986,1.69997,5.69991
52.9,0.59174,-1.88413,-3.96671,6.0999,3.79994,7.39988
52.92,0.61237,-1.84321,-3.82696,3.69994,3.79994,7.49988
52.94,0.6344,-1.80083,-3.68425,0.69999,2.99995,6.2999
52.96,0.65691,-1.75724,-3.53888,-0.1,2.19997,5.69991
52.98,0.67948,-1.71274,-3.39121,0.39999,1.39998,4.39993
53,0.70216,-1.66756,-3.24168,0.49999,1.69997,3.29995
53.02,0.72486,-1.62169,-3.09075,-0.99998,1.79997,2.09997
53.04,0.7471,-1.57507,-2.93878,-2.89995,2.09997,2.09997
53.06,0.76818,-1.52768,-2.78583,-4.59993,1.49998,2.59996
53.08,0.78734,-1.4797,-2.63183,-6.89989,0.49999,2.39996
53.1,0.80399,-1.4315,-2.47685,-6.4999,-0.39999,1.49998
53.12,0.81819,-1.38346,-2.32139,-4.39993,-1.49998,-1.39998
53.14,0.83057,-1.33587,-2.16651,-2.79996,-1.29998,-5.39991
53.16,0.84185,-1.28874,-2.01368,-0.69999,-0.69999,-9.09986
53.18,0.85246,-1.24189,-1.86447,-2.29996,-0.39999,-13.49979
53.2,0.8622,-1.19528,-1.71998,-3.29995,-0.89999,-11.99981
53.22,0.87051,-1.14899,-1.57994,-5.09992,-1.29998,-7.79988
53.24,0.87686,-1.10315,-1.44304,-5.9999,-1.19998,-4.59993
53.26,0.88091,-1.05766,-1.30767,-5.59991,0,0.79999
53.28,0.88269,-1.01227,-1.17238,-5.39991,0,1.29998
53.3,0.8823,-0.96695,-1.0368,-4.99992,-0.89999,-1.29998
53.32,0.8797,-0.92199,-0.90154,-6.59989,-1.89997,-2.69996
53.34,0.87435,-0.8777,-0.76744,-9.09986,-2.29996,-5.79991
53.36,0.86536,-0.8343,-0.63517,-11.39982,-2.49996,-4.89992
53.38,0.85176,-0.79178,-0.5049,-13.99978,-1.79997,-5.19992
53.4,0.83282,-0.74992,-0.37643,-13.79978,-0.59999,-3.59994
53.42,0.8083,-0.7083,-0.24955,-13.99978,0.3,-4.29993
53.44,0.77837,-0.6667,-0.12414,-12.09981,-0.3,-3.39995
53.46,0.74364,-0.62521,0,-9.59985,-0.99998,-2.39996
